Date,vix,uvxy,prev_vix,trade_counter,sell_amount,cumulative_sell_amount,available_capital_to_trade,units_traded,cumulative_units_traded,buy_back_amount,total_demat_capital,profit
16/11/21,17.08,758.49,,,,,,,,,,
16/11/21,16.03,734.0,,,,,,,,,,
16/11/21,16.37,751.0,,,,,,,,,,
17/11/21,16.36,749.0,,,,,,,,,,
17/11/21,17.19,773.0,,,,,,,,,,
17/11/21,16.28,742.5,,,,,,,,,,
17/11/21,17.11,769.5,,,,,,,,,,
18/11/21,16.81,759.0,,,,,,,,,,
18/11/21,18.15,796.5,,,,,,,,,,
18/11/21,16.38,753.5,,,,,,,,,,
18/11/21,17.59,781.5,,,,,,,,,,
19/11/21,17.36,785.5,,,,,,,,,,
19/11/21,19.01,808.75,,,,,,,0.0,,,
19/11/21,17.23,770.0,,,,,,,,,,
19/11/21,17.91,796.5,,,,,,,,,,
22/11/21,18.2,770.5,,,,,,,,,,
22/11/21,19.59,821.0,,,,,,,0.0,,,
22/11/21,17.35,762.0,,,,,,,,,,
22/11/21,19.17,815.5,,,,,,,0.0,,,
23/11/21,20.24,816.0,20.24,1.0,10000.0,10000.0,790000.0,12.254901960784315,12.254901960784315,,,
23/11/21,20.91,840.5,20.91,2.0,20000.0,30000.0,770000.0,23.79535990481856,36.05026186560288,,,
23/11/21,19.03,782.5,,,,,,,36.05026186560288,,,
23/11/21,19.38,788.0,,,,,,,36.05026186560288,,,
24/11/21,19.17,818.0,,,,,,,36.05026186560288,,,
24/11/21,20.96,839.0,,,,,,,36.05026186560288,,,
24/11/21,18.52,764.5,18.52,0.0,-30000.0,,800000.0,,,27560.4251962534,1809727.8774979832,809727.8774979832
24/11/21,18.58,770.5,,,,,,,,,,
26/11/21,26.62,910.0,26.62,1.0,10000.0,10000.0,790000.0,10.989010989010989,10.989010989010989,,,
26/11/21,28.99,1100.0,28.99,2.0,20000.0,30000.0,770000.0,18.181818181818183,29.170829170829172,,,
26/11/21,23.88,888.5,,,,,,,29.170829170829172,,,
26/11/21,28.62,1059.0,,,,,,,29.170829170829172,,,
29/11/21,25.31,900.5,,,,,,,29.170829170829172,,,
29/11/21,25.69,912.0,,,,,,,29.170829170829172,,,
29/11/21,21.71,804.75,,,,,,,29.170829170829172,,,
29/11/21,22.96,842.0,,,,,,,29.170829170829172,,,
30/11/21,26.23,915.0,,,,,,,29.170829170829172,,,
30/11/21,28.56,1028.96,,,,,,,29.170829170829172,,,
30/11/21,23.71,887.0,,,,,,,29.170829170829172,,,
30/11/21,27.19,1026.0,,,,,,,29.170829170829172,,,
01/12/21,24.92,916.0,,,,,,,29.170829170829172,,,
01/12/21,32.61,1141.05,32.61,3.0,30000.0,60000.0,740000.0,26.291573550677008,55.46240272150618,,,
01/12/21,22.38,863.5,,,,,,,55.46240272150618,,,
01/12/21,31.12,1138.0,,,,,,,55.46240272150618,,,
02/12/21,29.44,1085.0,,,,,,,55.46240272150618,,,
02/12/21,30.68,1115.5,,,,,,,55.46240272150618,,,
02/12/21,27.15,1004.5,,,,,,,55.46240272150618,,,
02/12/21,27.95,1040.0,,,,,,,55.46240272150618,,,
03/12/21,26.95,1025.0,,,,,,,55.46240272150618,,,
03/12/21,35.32,1311.0,35.32,4.0,40000.0,100000.0,700000.0,30.511060259344013,85.9734629808502,,,
03/12/21,25.89,1013.0,,,,,,,85.9734629808502,,,
03/12/21,30.67,1175.0,,,,,,,85.9734629808502,,,
06/12/21,28.99,1113.0,,,,,,,85.9734629808502,,,
06/12/21,30.82,1173.25,,,,,,,85.9734629808502,,,
06/12/21,26.75,1028.5,,,,,,,85.9734629808502,,,
06/12/21,27.18,1036.5,,,,,,,85.9734629808502,,,
07/12/21,24.58,947.5,,,,,,,85.9734629808502,,,
07/12/21,24.69,948.5,,,,,,,85.9734629808502,,,
07/12/21,21.58,846.0,,,,,,,85.9734629808502,,,
07/12/21,21.89,864.0,,,,,,,85.9734629808502,,,
08/12/21,21.74,853.5,,,,,,,85.9734629808502,,,
08/12/21,23.11,870.5,,,,,,,85.9734629808502,,,
08/12/21,19.85,787.5,,,,,,,85.9734629808502,,,
08/12/21,19.9,789.5,,,,,,,85.9734629808502,,,
09/12/21,20.31,791.0,,,,,,,85.9734629808502,,,
09/12/21,22.12,847.0,,,,,,,85.9734629808502,,,
09/12/21,19.94,770.0,,,,,,,85.9734629808502,,,
09/12/21,21.58,821.0,,,,,,,85.9734629808502,,,
10/12/21,21.27,764.0,,,,,,,85.9734629808502,,,
10/12/21,21.3,803.0,,,,,,,85.9734629808502,,,
10/12/21,18.69,742.0,18.69,0.0,-100000.0,,800000.0,,,63792.30953179085,1845935.5679661923,845935.5679661923
10/12/21,18.69,746.0,,,,,,,,,,
13/12/21,19.29,754.5,,,,,,,0.0,,,
13/12/21,21.18,801.25,21.18,1.0,10000.0,10000.0,790000.0,12.480499219968799,12.480499219968799,,,
13/12/21,18.96,752.5,18.96,0.0,-10000.0,,800000.0,,,9391.57566302652,1846543.9923031658,846543.9923031658
13/12/21,20.31,787.0,20.31,1.0,10000.0,10000.0,790000.0,12.706480304955527,12.706480304955527,,,
14/12/21,19.67,828.5,,,,,,,12.706480304955527,,,
14/12/21,23.0,866.0,23.0,2.0,20000.0,30000.0,770000.0,23.094688221709006,35.80116852666453,,,
14/12/21,19.67,795.5,,,,,,,35.80116852666453,,,
14/12/21,21.89,808.5,,,,,,,35.80116852666453,,,
15/12/21,21.6,817.5,,,,,,,35.80116852666453,,,
15/12/21,23.47,865.0,,,,,,,35.80116852666453,,,
15/12/21,19.02,722.5,,,,,,,35.80116852666453,,,
15/12/21,19.29,724.0,,,,,,,35.80116852666453,,,
16/12/21,18.56,704.0,18.56,0.0,-30000.0,,800000.0,,,25204.02264277183,1851339.969660394,851339.9696603939
16/12/21,22.13,804.5,22.13,1.0,10000.0,10000.0,790000.0,12.430080795525171,12.430080795525171,,,
16/12/21,18.19,700.0,18.19,0.0,-10000.0,,800000.0,,,8701.05655686762,1852638.9131035262,852638.9131035262
16/12/21,20.57,767.5,20.57,1.0,10000.0,10000.0,790000.0,13.029315960912053,13.029315960912053,,,
17/12/21,20.7,812.5,,,,,,,13.029315960912053,,,
17/12/21,23.26,841.0,23.26,2.0,20000.0,30000.0,770000.0,23.781212841854934,36.81052880276699,,,
17/12/21,20.49,760.0,,,,,,,36.81052880276699,,,
17/12/21,21.57,805.0,,,,,,,36.81052880276699,,,
20/12/21,25.89,916.5,25.89,3.0,30000.0,60000.0,740000.0,32.733224222585925,69.54375302535291,,,
20/12/21,27.39,964.5,27.39,4.0,40000.0,100000.0,700000.0,41.4722654224987,111.01601844785162,,,
20/12/21,22.85,839.5,,,,,,,111.01601844785162,,,
20/12/21,22.87,847.5,,,,,,,111.01601844785162,,,
21/12/21,22.28,807.0,,,,,,,111.01601844785162,,,
21/12/21,22.68,837.5,,,,,,,111.01601844785162,,,
21/12/21,20.9,774.0,,,,,,,111.01601844785162,,,
21/12/21,21.01,787.5,,,,,,,111.01601844785162,,,
22/12/21,21.04,785.0,,,,,,,111.01601844785162,,,
22/12/21,21.36,785.0,,,,,,,111.01601844785162,,,
22/12/21,18.59,718.5,18.59,0.0,-100000.0,,800000.0,,,79765.00925478138,1872873.903848745,872873.9038487449
22/12/21,18.63,718.5,,,,,,,,,,
23/12/21,18.81,709.0,,,,,,,,,,
23/12/21,18.93,712.5,,,,,,,,,,
23/12/21,17.62,694.5,,,,,,,,,,
23/12/21,17.96,707.5,,,,,,,,,,
27/12/21,19.37,698.5,,,,,,,0.0,,,
27/12/21,19.41,712.5,,,,,,,0.0,,,
27/12/21,17.55,676.0,,,,,,,,,,
27/12/21,17.68,680.5,,,,,,,,,,
28/12/21,17.78,676.0,,,,,,,,,,
28/12/21,18.47,686.5,,,,,,,,,,
28/12/21,17.51,655.5,,,,,,,,,,
28/12/21,17.54,655.5,,,,,,,,,,
29/12/21,17.63,654.5,,,,,,,,,,
29/12/21,18.0,665.5,,,,,,,,,,
29/12/21,16.71,622.5,,,,,,,,,,
29/12/21,16.95,632.0,,,,,,,,,,
30/12/21,17.3,625.0,,,,,,,,,,
30/12/21,17.79,638.5,,,,,,,,,,
30/12/21,16.62,608.75,,,,,,,,,,
30/12/21,17.33,630.0,,,,,,,,,,
31/12/21,17.63,627.0,,,,,,,,,,
31/12/21,18.27,638.0,,,,,,,,,,
31/12/21,16.99,612.5,,,,,,,,,,
31/12/21,17.22,621.5,,,,,,,,,,
03/01/22,17.6,608.5,,,,,,,,,,
03/01/22,18.54,627.0,,,,,,,,,,
03/01/22,16.56,589.0,,,,,,,,,,
03/01/22,16.6,590.5,,,,,,,,,,
04/01/22,16.57,583.5,,,,,,,,,,
04/01/22,17.81,615.5,,,,,,,,,,
04/01/22,16.34,581.0,,,,,,,,,,
04/01/22,16.91,588.5,,,,,,,,,,
05/01/22,17.07,595.0,,,,,,,,,,
05/01/22,20.17,659.0,20.17,1.0,10000.0,10000.0,790000.0,15.174506828528072,15.174506828528072,,,
05/01/22,16.58,575.5,16.58,0.0,-10000.0,,800000.0,,,8732.928679817906,1874140.975168927,874140.9751689271
05/01/22,19.73,659.0,,,,,,,0.0,,,
06/01/22,20.29,661.5,20.29,1.0,10000.0,10000.0,790000.0,15.11715797430083,15.11715797430083,,,
06/01/22,21.06,680.0,21.06,2.0,20000.0,30000.0,770000.0,29.41176470588235,44.528922680183186,,,
06/01/22,19.08,633.5,,,,,,,44.528922680183186,,,
06/01/22,19.61,662.5,,,,,,,44.528922680183186,,,
07/01/22,19.85,661.5,,,,,,,44.528922680183186,,,
07/01/22,20.8,687.0,,,,,,,44.528922680183186,,,
07/01/22,18.57,629.0,18.57,0.0,-30000.0,,800000.0,,,28008.692365835224,1876132.282803092,876132.2828030919
07/01/22,18.76,633.25,,,,,,,,,,
10/01/22,19.58,671.0,,,,,,,0.0,,,
10/01/22,23.33,724.0,23.33,1.0,10000.0,10000.0,790000.0,13.812154696132596,13.812154696132596,,,
10/01/22,19.29,613.5,,,,,,,13.812154696132596,,,
10/01/22,19.4,617.5,,,,,,,13.812154696132596,,,
11/01/22,19.62,629.5,,,,,,,13.812154696132596,,,
11/01/22,21.0,649.0,,,,,,,13.812154696132596,,,
11/01/22,18.2,581.5,18.2,0.0,-10000.0,,800000.0,,,8031.767955801105,1878100.5148472907,878100.5148472907
11/01/22,18.41,583.5,,,,,,,,,,
12/01/22,18.17,572.0,,,,,,,,,,
12/01/22,18.69,592.0,,,,,,,,,,
12/01/22,17.36,558.0,,,,,,,,,,
12/01/22,17.62,575.5,,,,,,,,,,
13/01/22,18.06,572.5,,,,,,,,,,
13/01/22,20.61,635.75,20.61,1.0,10000.0,10000.0,790000.0,15.729453401494299,15.729453401494299,,,
13/01/22,17.45,563.5,17.45,0.0,-10000.0,,800000.0,,,8863.546991742038,1879236.9678555487,879236.9678555487
13/01/22,20.31,627.5,20.31,1.0,10000.0,10000.0,790000.0,15.936254980079681,15.936254980079681,,,
14/01/22,20.11,660.0,,,,,,,15.936254980079681,,,
14/01/22,22.07,665.5,22.07,2.0,20000.0,30000.0,770000.0,30.05259203606311,45.98884701614279,,,
14/01/22,19.05,606.25,,,,,,,45.98884701614279,,,
14/01/22,19.19,614.0,,,,,,,45.98884701614279,,,
18/01/22,21.18,654.0,,,,,,,45.98884701614279,,,
18/01/22,23.2,694.0,23.2,3.0,30000.0,60000.0,740000.0,43.22766570605187,89.21651272219466,,,
18/01/22,21.18,652.0,,,,,,,89.21651272219466,,,
18/01/22,22.79,684.0,,,,,,,89.21651272219466,,,
19/01/22,23.12,664.0,,,,,,,89.21651272219466,,,
19/01/22,23.99,719.0,23.99,4.0,40000.0,100000.0,700000.0,55.63282336578581,144.84933608798048,,,
19/01/22,21.85,658.5,,,,,,,144.84933608798048,,,
19/01/22,23.85,710.0,,,,,,,144.84933608798048,,,
20/01/22,23.46,683.5,,,,,,,144.84933608798048,,,
20/01/22,25.89,763.11,25.89,5.0,50000.0,150000.0,650000.0,65.52135340907601,210.3706894970565,,,
20/01/22,21.68,643.0,,,,,,,210.3706894970565,,,
20/01/22,25.59,755.5,,,,,,,210.3706894970565,,,
21/01/22,25.38,776.0,,,,,,,210.3706894970565,,,
21/01/22,29.79,862.5,29.79,6.0,60000.0,210000.0,590000.0,69.56521739130434,279.9359068883608,,,
21/01/22,25.31,752.45,,,,,,,279.9359068883608,,,
21/01/22,28.85,860.0,,,,,,,279.9359068883608,,,
24/01/22,28.2,962.0,,,,,,,279.9359068883608,,,
24/01/22,38.94,1119.5,38.94,7.0,70000.0,280000.0,520000.0,62.52791424743189,342.4638211357927,,,
24/01/22,28.02,865.0,,,,,,,342.4638211357927,,,
24/01/22,29.9,884.0,,,,,,,342.4638211357927,,,
25/01/22,32.29,981.5,,,,,,,342.4638211357927,,,
25/01/22,35.85,1033.0,,,,,,,342.4638211357927,,,
25/01/22,29.13,858.0,,,,,,,342.4638211357927,,,
25/01/22,31.16,897.5,,,,,,,342.4638211357927,,,
26/01/22,29.35,838.0,,,,,,,342.4638211357927,,,
26/01/22,33.04,955.0,,,,,,,342.4638211357927,,,
26/01/22,26.9,780.0,,,,,,,342.4638211357927,,,
26/01/22,31.96,921.5,,,,,,,342.4638211357927,,,
27/01/22,32.19,854.5,,,,,,,342.4638211357927,,,
27/01/22,33.0,970.0,,,,,,,342.4638211357927,,,
27/01/22,28.42,828.5,,,,,,,342.4638211357927,,,
27/01/22,30.49,932.5,,,,,,,342.4638211357927,,,
28/01/22,30.27,905.0,,,,,,,342.4638211357927,,,
28/01/22,32.82,965.0,,,,,,,342.4638211357927,,,
28/01/22,27.28,840.0,,,,,,,342.4638211357927,,,
28/01/22,27.66,847.5,,,,,,,342.4638211357927,,,
31/01/22,28.36,860.0,,,,,,,342.4638211357927,,,
31/01/22,29.41,870.95,,,,,,,342.4638211357927,,,
31/01/22,24.71,760.5,,,,,,,342.4638211357927,,,
31/01/22,24.83,761.0,,,,,,,342.4638211357927,,,
01/02/22,24.57,739.0,,,,,,,342.4638211357927,,,
01/02/22,25.33,771.5,,,,,,,342.4638211357927,,,
01/02/22,21.96,675.0,,,,,,,342.4638211357927,,,
01/02/22,21.96,678.5,,,,,,,342.4638211357927,,,
02/02/22,21.56,670.5,,,,,,,342.4638211357927,,,
02/02/22,22.73,697.0,,,,,,,342.4638211357927,,,
02/02/22,20.46,650.5,,,,,,,342.4638211357927,,,
02/02/22,22.09,655.5,,,,,,,342.4638211357927,,,
03/02/22,22.63,718.0,,,,,,,342.4638211357927,,,
03/02/22,25.81,784.5,,,,,,,342.4638211357927,,,
03/02/22,22.3,690.0,,,,,,,342.4638211357927,,,
03/02/22,24.35,773.5,,,,,,,342.4638211357927,,,
04/02/22,23.77,760.5,,,,,,,342.4638211357927,,,
04/02/22,26.26,794.5,,,,,,,342.4638211357927,,,
04/02/22,22.07,695.5,,,,,,,342.4638211357927,,,
04/02/22,23.22,732.0,,,,,,,342.4638211357927,,,
07/02/22,24.09,707.5,,,,,,,342.4638211357927,,,
07/02/22,24.82,719.5,,,,,,,342.4638211357927,,,
07/02/22,22.02,679.0,,,,,,,342.4638211357927,,,
07/02/22,22.86,701.5,,,,,,,342.4638211357927,,,
08/02/22,23.09,692.5,,,,,,,342.4638211357927,,,
08/02/22,23.48,711.0,,,,,,,342.4638211357927,,,
08/02/22,21.32,650.5,,,,,,,342.4638211357927,,,
08/02/22,21.44,654.5,,,,,,,342.4638211357927,,,
09/02/22,21.27,626.0,,,,,,,342.4638211357927,,,
09/02/22,21.3,637.25,,,,,,,342.4638211357927,,,
09/02/22,19.93,615.5,,,,,,,342.4638211357927,,,
09/02/22,19.96,617.0,,,,,,,342.4638211357927,,,
10/02/22,20.37,664.0,,,,,,,342.4638211357927,,,
10/02/22,24.77,726.0,,,,,,,342.4638211357927,,,
10/02/22,20.18,618.5,,,,,,,342.4638211357927,,,
10/02/22,23.91,703.0,,,,,,,342.4638211357927,,,
11/02/22,24.39,700.5,,,,,,,342.4638211357927,,,
11/02/22,30.99,877.0,,,,,,,342.4638211357927,,,
11/02/22,23.33,692.5,,,,,,,342.4638211357927,,,
11/02/22,27.36,833.0,,,,,,,342.4638211357927,,,
14/02/22,29.17,848.0,,,,,,,342.4638211357927,,,
14/02/22,32.04,929.0,,,,,,,342.4638211357927,,,
14/02/22,28.33,832.0,,,,,,,342.4638211357927,,,
14/02/22,28.33,846.5,,,,,,,342.4638211357927,,,
15/02/22,28.09,759.0,,,,,,,342.4638211357927,,,
15/02/22,28.09,788.93,,,,,,,342.4638211357927,,,
15/02/22,25.33,741.0,,,,,,,342.4638211357927,,,
15/02/22,25.7,744.5,,,,,,,342.4638211357927,,,
16/02/22,25.19,759.5,,,,,,,342.4638211357927,,,
16/02/22,27.09,783.0,,,,,,,342.4638211357927,,,
16/02/22,23.88,695.0,,,,,,,342.4638211357927,,,
16/02/22,24.29,701.5,,,,,,,342.4638211357927,,,
17/02/22,24.83,759.0,,,,,,,342.4638211357927,,,
17/02/22,28.37,827.5,,,,,,,342.4638211357927,,,
17/02/22,24.76,754.5,,,,,,,342.4638211357927,,,
17/02/22,28.11,821.0,,,,,,,342.4638211357927,,,
18/02/22,26.66,833.0,,,,,,,342.4638211357927,,,
18/02/22,29.71,882.0,,,,,,,342.4638211357927,,,
18/02/22,26.38,813.5,,,,,,,342.4638211357927,,,
18/02/22,27.75,850.25,,,,,,,342.4638211357927,,,
22/02/22,31.8,867.0,,,,,,,342.4638211357927,,,
22/02/22,32.04,911.99,,,,,,,342.4638211357927,,,
22/02/22,28.4,817.5,,,,,,,342.4638211357927,,,
22/02/22,28.81,841.0,,,,,,,342.4638211357927,,,
23/02/22,28.04,809.5,,,,,,,342.4638211357927,,,
23/02/22,31.07,920.0,,,,,,,342.4638211357927,,,
23/02/22,27.2,805.5,,,,,,,342.4638211357927,,,
23/02/22,31.02,914.0,,,,,,,342.4638211357927,,,
24/02/22,37.5,1067.0,,,,,,,342.4638211357927,,,
24/02/22,37.79,1069.41,,,,,,,342.4638211357927,,,
24/02/22,29.45,864.0,,,,,,,342.4638211357927,,,
24/02/22,30.32,872.0,,,,,,,342.4638211357927,,,
25/02/22,31.68,861.5,,,,,,,342.4638211357927,,,
25/02/22,32.0,888.0,,,,,,,342.4638211357927,,,
25/02/22,26.93,801.5,,,,,,,342.4638211357927,,,
25/02/22,27.59,818.5,,,,,,,342.4638211357927,,,
28/02/22,32.44,911.5,,,,,,,342.4638211357927,,,
28/02/22,33.51,927.5,,,,,,,342.4638211357927,,,
28/02/22,28.43,851.5,,,,,,,342.4638211357927,,,
28/02/22,30.15,877.0,,,,,,,342.4638211357927,,,
01/03/22,29.45,910.5,,,,,,,342.4638211357927,,,
01/03/22,35.19,1038.0,,,,,,,342.4638211357927,,,
01/03/22,29.44,893.0,,,,,,,342.4638211357927,,,
01/03/22,33.32,1017.0,,,,,,,342.4638211357927,,,
02/03/22,34.2,1000.5,,,,,,,342.4638211357927,,,
02/03/22,34.41,1011.5,,,,,,,342.4638211357927,,,
02/03/22,30.12,908.5,,,,,,,342.4638211357927,,,
02/03/22,30.74,922.0,,,,,,,342.4638211357927,,,
03/03/22,30.52,908.0,,,,,,,342.4638211357927,,,
03/03/22,32.01,968.25,,,,,,,342.4638211357927,,,
03/03/22,29.31,889.5,,,,,,,342.4638211357927,,,
03/03/22,30.48,932.0,,,,,,,342.4638211357927,,,
04/03/22,31.9,1010.0,,,,,,,342.4638211357927,,,
04/03/22,34.65,1055.0,,,,,,,342.4638211357927,,,
04/03/22,31.47,983.0,,,,,,,342.4638211357927,,,
04/03/22,31.98,992.5,,,,,,,342.4638211357927,,,
07/03/22,35.88,999.0,,,,,,,342.4638211357927,,,
07/03/22,36.55,1125.0,,,,,,,342.4638211357927,,,
07/03/22,32.59,996.5,,,,,,,342.4638211357927,,,
07/03/22,36.45,1120.0,,,,,,,342.4638211357927,,,
08/03/22,36.19,1109.5,,,,,,,342.4638211357927,,,
08/03/22,37.52,1173.51,,,,,,,342.4638211357927,,,
08/03/22,32.78,1015.5,,,,,,,342.4638211357927,,,
08/03/22,35.13,1100.5,,,,,,,342.4638211357927,,,
09/03/22,33.74,1017.0,,,,,,,342.4638211357927,,,
09/03/22,34.12,1049.0,,,,,,,342.4638211357927,,,
09/03/22,31.39,991.5,,,,,,,342.4638211357927,,,
09/03/22,32.45,1037.5,,,,,,,342.4638211357927,,,
10/03/22,33.03,1057.5,,,,,,,342.4638211357927,,,
10/03/22,34.03,1065.5,,,,,,,342.4638211357927,,,
10/03/22,30.23,967.0,,,,,,,342.4638211357927,,,
10/03/22,30.23,968.5,,,,,,,342.4638211357927,,,
11/03/22,30.43,924.0,,,,,,,342.4638211357927,,,
11/03/22,31.04,1002.0,,,,,,,342.4638211357927,,,
11/03/22,28.84,921.0,,,,,,,342.4638211357927,,,
11/03/22,30.75,996.0,,,,,,,342.4638211357927,,,
14/03/22,31.03,991.5,,,,,,,342.4638211357927,,,
14/03/22,33.18,1090.0,,,,,,,342.4638211357927,,,
14/03/22,30.06,946.0,,,,,,,342.4638211357927,,,
14/03/22,31.77,1044.0,,,,,,,342.4638211357927,,,
15/03/22,33.13,1029.0,,,,,,,342.4638211357927,,,
15/03/22,33.83,1067.5,,,,,,,342.4638211357927,,,
15/03/22,29.57,947.5,,,,,,,342.4638211357927,,,
15/03/22,29.83,998.5,,,,,,,342.4638211357927,,,
16/03/22,29.02,942.0,,,,,,,342.4638211357927,,,
16/03/22,29.8,966.5,,,,,,,342.4638211357927,,,
16/03/22,26.29,843.0,,,,,,,342.4638211357927,,,
16/03/22,26.67,852.5,,,,,,,342.4638211357927,,,
17/03/22,26.51,853.0,,,,,,,342.4638211357927,,,
17/03/22,27.47,863.49,,,,,,,342.4638211357927,,,
17/03/22,25.25,810.5,,,,,,,342.4638211357927,,,
17/03/22,25.67,831.0,,,,,,,342.4638211357927,,,
18/03/22,26.36,850.0,,,,,,,342.4638211357927,,,
18/03/22,26.82,859.5,,,,,,,342.4638211357927,,,
18/03/22,23.85,759.5,,,,,,,342.4638211357927,,,
18/03/22,23.87,766.5,,,,,,,342.4638211357927,,,
21/03/22,25.14,767.0,,,,,,,342.4638211357927,,,
21/03/22,25.36,797.0,,,,,,,342.4638211357927,,,
21/03/22,22.99,725.5,,,,,,,342.4638211357927,,,
21/03/22,23.53,754.5,,,,,,,342.4638211357927,,,
22/03/22,24.02,735.0,,,,,,,342.4638211357927,,,
22/03/22,24.02,747.0,,,,,,,342.4638211357927,,,
22/03/22,22.7,724.0,,,,,,,342.4638211357927,,,
22/03/22,22.94,736.0,,,,,,,342.4638211357927,,,
23/03/22,23.04,766.5,,,,,,,342.4638211357927,,,
23/03/22,24.03,775.0,,,,,,,342.4638211357927,,,
23/03/22,22.64,728.5,,,,,,,342.4638211357927,,,
23/03/22,23.57,732.5,,,,,,,342.4638211357927,,,
24/03/22,23.61,731.5,,,,,,,342.4638211357927,,,
24/03/22,23.79,745.0,,,,,,,342.4638211357927,,,
24/03/22,21.49,699.5,,,,,,,342.4638211357927,,,
24/03/22,21.67,707.0,,,,,,,342.4638211357927,,,
25/03/22,21.87,700.0,,,,,,,342.4638211357927,,,
25/03/22,22.86,727.5,,,,,,,342.4638211357927,,,
25/03/22,20.8,676.5,,,,,,,342.4638211357927,,,
25/03/22,20.81,679.5,,,,,,,342.4638211357927,,,
28/03/22,22.14,688.5,,,,,,,342.4638211357927,,,
28/03/22,23.33,730.0,,,,,,,342.4638211357927,,,
28/03/22,19.54,661.5,,,,,,,342.4638211357927,,,
28/03/22,19.63,662.5,,,,,,,342.4638211357927,,,
29/03/22,19.7,635.0,,,,,,,342.4638211357927,,,
29/03/22,19.73,640.5,,,,,,,342.4638211357927,,,
29/03/22,18.67,610.0,18.67,0.0,-280000.0,,800000.0,,,208902.93089283357,1950334.036962715,950334.036962715
29/03/22,18.9,616.5,,,,,,,,,,
30/03/22,19.38,623.0,,,,,,,0.0,,,
30/03/22,20.51,656.0,20.51,1.0,10000.0,10000.0,790000.0,15.24390243902439,15.24390243902439,,,
30/03/22,18.72,608.0,18.72,0.0,-10000.0,,800000.0,,,9268.292682926829,1951065.744279788,951065.7442797881
30/03/22,19.33,627.5,,,,,,,0.0,,,
31/03/22,19.68,632.0,,,,,,,0.0,,,
31/03/22,21.48,678.5,21.48,1.0,10000.0,10000.0,790000.0,14.738393515106853,14.738393515106853,,,
31/03/22,19.54,629.0,,,,,,,14.738393515106853,,,
31/03/22,20.56,673.0,,,,,,,14.738393515106853,,,
01/04/22,20.62,656.5,,,,,,,14.738393515106853,,,
01/04/22,20.86,678.5,,,,,,,14.738393515106853,,,
01/04/22,19.41,635.0,,,,,,,14.738393515106853,,,
01/04/22,19.63,637.5,,,,,,,14.738393515106853,,,
04/04/22,20.75,630.0,,,,,,,14.738393515106853,,,
04/04/22,20.78,637.35,,,,,,,14.738393515106853,,,
04/04/22,18.45,586.75,18.45,0.0,-10000.0,,800000.0,,,8647.752394988946,1952417.9918847992,952417.9918847992
04/04/22,18.57,589.0,,,,,,,,,,
05/04/22,18.79,600.0,,,,,,,,,,
05/04/22,21.57,664.0,21.57,1.0,10000.0,10000.0,790000.0,15.060240963855422,15.060240963855422,,,
05/04/22,18.55,592.0,18.55,0.0,-10000.0,,800000.0,,,8915.66265060241,1953502.3292341968,953502.3292341968
05/04/22,21.03,661.0,21.03,1.0,10000.0,10000.0,790000.0,15.128593040847202,15.128593040847202,,,
06/04/22,21.27,694.5,,,,,,,15.128593040847202,,,
06/04/22,24.78,740.0,24.78,2.0,20000.0,30000.0,770000.0,27.027027027027028,42.15562006787423,,,
06/04/22,21.24,676.0,,,,,,,42.15562006787423,,,
06/04/22,22.1,682.0,,,,,,,42.15562006787423,,,
07/04/22,21.97,691.0,,,,,,,42.15562006787423,,,
07/04/22,23.82,710.5,,,,,,,42.15562006787423,,,
07/04/22,21.12,647.0,,,,,,,42.15562006787423,,,
07/04/22,21.55,656.5,,,,,,,42.15562006787423,,,
08/04/22,21.25,667.5,,,,,,,42.15562006787423,,,
08/04/22,22.34,678.5,,,,,,,42.15562006787423,,,
08/04/22,20.28,628.5,,,,,,,42.15562006787423,,,
08/04/22,21.16,655.0,,,,,,,42.15562006787423,,,
11/04/22,23.09,676.0,,,,,,,42.15562006787423,,,
11/04/22,24.42,710.0,,,,,,,42.15562006787423,,,
11/04/22,22.09,663.5,,,,,,,42.15562006787423,,,
11/04/22,24.37,708.0,,,,,,,42.15562006787423,,,
12/04/22,24.94,684.0,,,,,,,42.15562006787423,,,
12/04/22,25.38,723.25,25.38,3.0,30000.0,60000.0,740000.0,41.4794331144141,83.63505318228833,,,
12/04/22,22.27,659.5,,,,,,,83.63505318228833,,,
12/04/22,24.26,720.0,,,,,,,83.63505318228833,,,
13/04/22,23.52,723.5,,,,,,,83.63505318228833,,,
13/04/22,24.45,726.0,,,,,,,83.63505318228833,,,
13/04/22,21.37,641.5,,,,,,,83.63505318228833,,,
13/04/22,21.82,647.0,,,,,,,83.63505318228833,,,
14/04/22,21.72,631.0,,,,,,,83.63505318228833,,,
14/04/22,22.7,671.5,,,,,,,83.63505318228833,,,
14/04/22,20.85,615.0,,,,,,,83.63505318228833,,,
14/04/22,22.7,667.0,,,,,,,83.63505318228833,,,
18/04/22,24.52,678.0,,,,,,,83.63505318228833,,,
18/04/22,24.6,679.75,,,,,,,83.63505318228833,,,
18/04/22,21.98,644.5,,,,,,,83.63505318228833,,,
18/04/22,22.17,656.0,,,,,,,83.63505318228833,,,
19/04/22,22.55,653.0,,,,,,,83.63505318228833,,,
19/04/22,22.92,658.25,,,,,,,83.63505318228833,,,
19/04/22,20.36,596.0,,,,,,,83.63505318228833,,,
19/04/22,21.37,606.5,,,,,,,83.63505318228833,,,
